"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,"Sticker taps",Navigation,"Link clicks",Follows
17867683989446931,17841401475580469,nicki.entenmann,"Nicki Entenmann","Follow for more chic makeup",0,"09/19/2025 16:47",,"IG story",,Lifetime,11882,10184,53,0,20,0,,11515,,
18320630338239061,17841401475580469,nicki.entenmann,"Nicki Entenmann","Follow for more chic fashion",0,"09/19/2025 16:43",,"IG story",,Lifetime,13749,11523,112,0,2,0,,13090,1,
18044708234658450,17841401475580469,nicki.entenmann,"Nicki Entenmann","If you’ve been on the fence with 
New Balance 100/10 recommend these one
(Run big so I sized down 1/2 size)",0,"09/19/2025 14:26",https://instagram.com/stories/nicki.entenmann/3725356985975228229,"IG story",,Lifetime,17999,14050,124,0,16,0,,15749,794,
18080319838759104,17841401475580469,nicki.entenmann,"Nicki Entenmann","WHATABOUTERS at it again!!!!",42,"09/10/2025 11:38",,"IG story",,Lifetime,18277,16000,99,0,14,71,,15648,,
18087411280889181,17841401475580469,nicki.entenmann,"Nicki Entenmann","NOT A SINGLE WORD ABOUT MY LUNCH TODAY

NOT. 
A. 
WORD.",0,"09/10/2025 11:44",,"IG story",,Lifetime,18787,15763,182,0,49,82,,17654,,
17962536212978227,17841401475580469,nicki.entenmann,"Nicki Entenmann","I have tried to write many times how I’m feeling and nothing can capture the gravity of what I feel. 

From the evergreen high school here in our backyard, to Charlie, to remembering 9/11. 

We raise our children to stand for what they believe in. To speak with courage and conviction. To be a leader. 

That their identity comes from Christ and Him alone. 

How do we teach our kids to be bold and brave in a world that punishes people for this exact thing. 

It should not be dangerous to believe in something. It shouldn’t cost your life to use your voice 

The love of Christ is the only thing that can conquer evil. 

I will tell you one thing. JESUS IS REAL. I know my life without Him and I know it with Him and I see the movement being created thru Him

Evil thought this would be the end. But with Jesus- it’s actually the beginning 

I will not be reading DMs so save your typing",15,"09/11/2025 07:52",,"IG story",,Lifetime,47461,36538,2667,9,495,284,,41355,,
18076580849084499,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"09/11/2025 07:53",,"IG story",,Lifetime,46630,32955,827,3,168,46,,34755,,
17904010239267370,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/11/2025 07:53",,"IG story",,Lifetime,39440,32576,485,0,67,5,,38194,,1
18176311276350580,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/11/2025 07:54",,"IG story",,Lifetime,37775,32072,881,14,102,70,,34731,,
17923014471015199,17841401475580469,nicki.entenmann,"Nicki Entenmann","Jesus come quickly 

Please bring repentance, health, Justice & holiness to our nation and our world.",26,"09/11/2025 07:56",,"IG story",,Lifetime,37153,31882,2391,4,179,138,,35893,,
18045167666654043,17841401475580469,nicki.entenmann,"Nicki Entenmann","For the mamas fearful for our babies 💔",0,"09/11/2025 09:20",,"IG story",,Lifetime,39300,32200,899,141,195,98,,35575,,2
17868819498439403,17841401475580469,nicki.entenmann,"Nicki Entenmann","What it’s all about ❤️",54,"09/11/2025 15:05",,"IG story",,Lifetime,34472,28949,742,5,94,98,,32497,,
18524164381063763,17841401475580469,nicki.entenmann,"Nicki Entenmann","Lord, I lift up every single person who follows me
 (or has unfollowed me today)

Bless them with peace where there is stress, 
strength where there is weakness, 
and joy that overflows into their homes.

Protect their families, guide their steps, and remind them daily how deeply they are loved.

✨ ‘The Lord bless you and keep you; the Lord make His face shine on you and be gracious to you; the Lord turn His face toward you and give you peace.’ — Numbers 6:24-26 Yes I’m a creator
Yes I’m a mom 
Yes I’m a wife
Yes I’m a friend 
Yes I’m human and make mistakes 
But above all I’m a child of God
And I’m grateful for our similarities, differences 
and what make us His. 

I told you I’m so convinced in him this year and I’ve lost thousands of followers because of it. 
And that’s ok- because this world is temporary
and I’d rather let my voice be heard and feel free",0,"09/11/2025 15:28",,"IG story",,Lifetime,36867,27890,2331,6,832,387,,32359,,3
18051481376265031,17841401475580469,nicki.entenmann,"Nicki Entenmann",,57,"09/12/2025 08:16",,"IG story",,Lifetime,23567,17945,412,1,91,44,,18724,,1
18276899860273975,17841401475580469,nicki.entenmann,"Nicki Entenmann",,52,"09/12/2025 08:18",,"IG story",,Lifetime,20894,17027,362,3,31,51,,16778,,
18019245824767035,17841401475580469,nicki.entenmann,"Nicki Entenmann",,60,"09/12/2025 08:19",,"IG story",,Lifetime,19837,16626,400,1,134,79,,16721,,
18046585448324106,17841401475580469,nicki.entenmann,"Nicki Entenmann","In case you missed it. Found some GOODIESS that was under $30",15,"09/12/2025 12:04",,"IG story",,Lifetime,19379,15472,38,1,39,1,,17363,288,1
17957133443972630,17841401475580469,nicki.entenmann,"Nicki Entenmann","Now that my hair is black 😏
I no longer am using my purple shampoo. 

What shamp & cond are we using these days!? 
(I prefer clean!) 

I have every other area covered that I love but struggle with good haircare!",0,"09/12/2025 12:13",,"IG story",,Lifetime,19765,15313,28,0,32,12,,16562,,
17978522684756062,17841401475580469,nicki.entenmann,"Nicki Entenmann","Car makeup & this song ❤️ By The Grace- Cody Johnson",57,"09/12/2025 13:12",,"IG story",,Lifetime,19111,15806,146,0,21,27,,17993,,
17882833491371236,17841401475580469,nicki.entenmann,"Nicki Entenmann","Loving the barn 
jacket trend",0,"09/12/2025 13:54",,"IG story",,Lifetime,18152,15496,56,1,10,5,,17023,381,
18325087951237533,17841401475580469,nicki.entenmann,"Nicki Entenmann","Underrated= @eatgoodtimes",0,"09/12/2025 14:45",,"IG story",,Lifetime,18312,15522,38,0,48,6,94,17104,,
18067297025189883,17841401475580469,nicki.entenmann,"Nicki Entenmann","We have a million 
sports, activities, 
bday parties, and 
date night tonight ❤️

Be back on tmw 

ILYSM",0,"09/13/2025 11:33",,"IG story",,Lifetime,24276,20805,120,0,23,5,,20941,,
17856740301513966,17841401475580469,nicki.entenmann,"Nicki Entenmann","When you find your kid’s prayer journal 😭",15,"09/13/2025 11:34",,"IG story",,Lifetime,23088,19788,851,0,26,98,,22386,,1
18061349552609380,17841401475580469,nicki.entenmann,"Nicki Entenmann","Did I need more coffee mugs? No. 
Did I need retail therapy yesterday? Yes.",21,"09/13/2025 12:08",,"IG story",,Lifetime,22320,19297,87,3,7,3,,21088,613,
18165560719367464,17841401475580469,nicki.entenmann,"Nicki Entenmann","@myhumehealth #partner  Code: NICKI is stackable on top of the sale they’re having for an extra 20% off!",54,"09/13/2025 12:15",,"IG story",,Lifetime,22126,18888,35,5,11,12,7,20743,518,
17898234123278119,17841401475580469,nicki.entenmann,"Nicki Entenmann","I have this and love it! I get L for oversized fit",0,"09/13/2025 12:17",,"IG story",,Lifetime,22270,18502,24,2,18,1,,20911,507,
18086906515850540,17841401475580469,nicki.entenmann,"Nicki Entenmann","100/10 recommend",0,"09/13/2025 16:35",,"IG story",,Lifetime,21854,17965,82,6,29,44,,19583,,
18091390510782765,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"09/14/2025 08:20",,"IG story",,Lifetime,14740,12511,197,0,20,9,,13760,,1
18054856937194303,17841401475580469,nicki.entenmann,"Nicki Entenmann","Brooks “butter fingers” 😂 And I need to wash my hair 😒",46,"09/14/2025 08:49",,"IG story",,Lifetime,14856,13034,55,0,11,5,,12909,,
18311007379172578,17841401475580469,nicki.entenmann,"Nicki Entenmann","The fall apple flavor SLAPS Up to 52% off here! @grunsdaily #grunspartner",41,"09/14/2025 08:54",,"IG story",,Lifetime,13600,12446,25,0,3,6,,12937,65,
18092330572765400,17841401475580469,nicki.entenmann,"Nicki Entenmann","I don’t go anywhere without mine!",0,"09/14/2025 09:00",,"IG story",,Lifetime,13631,12266,18,1,2,1,,13154,92,
17993436902829936,17841401475580469,nicki.entenmann,"Nicki Entenmann","This is on major sale!",0,"09/14/2025 09:02",,"IG story",,Lifetime,14182,12117,22,1,2,0,,13605,117,
17998037582667256,17841401475580469,nicki.entenmann,"Nicki Entenmann","So many cute trendy options on budget!  I snagged this  I snagged these too!",0,"09/14/2025 09:02",,"IG story",,Lifetime,14361,11969,27,0,11,0,,13610,248,
17926127187108729,17841401475580469,nicki.entenmann,"Nicki Entenmann","September is all about resetting, purging and prepping 🙌🏻",57,"09/14/2025 10:53",,"IG story",,Lifetime,13459,11983,60,0,9,5,,12090,,
18168098719366674,17841401475580469,nicki.entenmann,"Nicki Entenmann","@caraway_home #carawaypartner  I bought the same pan 3x cuz it worked and was nonstick for a month, would stop working, burn and stick-throw it away and repeat. 😒
So finally invested in caraway!",52,"09/14/2025 10:53",,"IG story",,Lifetime,12583,11741,33,0,4,3,16,11990,,
17962167662825735,17841401475580469,nicki.entenmann,"Nicki Entenmann","97% of american have PFAs, toxic chemicals from non stick cookware in their blood

70% of frying pans sold in america contain teflon and other harmful chemicals that can take decades to leave our body causing health risks like cancer and respiratory issues @caraway_home #carawaypartner",55,"09/14/2025 10:53",,"IG story",,Lifetime,12239,11520,23,0,4,1,12,11774,182,
18317850763242227,17841401475580469,nicki.entenmann,"Nicki Entenmann","If you’re wanting to swap out your pans for a
non-toxic alternative, check out Caraway! I’d
recommend getting the Cookware Set since you’ll save 20% by bundling, plus you can stack my discount code NICKI and get an additional 10% off! 

If anything, start with the pan!  @caraway_home #carawaypartner",43,"09/14/2025 10:53",,"IG story",,Lifetime,12033,11408,21,0,3,5,,11595,85,
18424111135103660,17841401475580469,nicki.entenmann,"Nicki Entenmann","NICKI works for 10% off sitewide!  Nontoxic 
Oven safe 
Tons of colors 🙌🏻 @caraway_home #carawaypartner",0,"09/14/2025 10:57",,"IG story",,Lifetime,11954,11315,22,1,3,1,,11543,103,
17873881107326163,17841401475580469,nicki.entenmann,"Nicki Entenmann","Fake fall fit",8,"09/14/2025 10:58",,"IG story",,Lifetime,12571,11209,50,0,11,13,,10812,263,
18127966174419451,17841401475580469,nicki.entenmann,"Nicki Entenmann","This is the next study my bible group is starting-all about a Godly marriage and we’re so excited about it! 

Wanted to link in case anyone is looking for one 🥰",0,"09/14/2025 14:22",,"IG story",,Lifetime,12665,10445,80,2,3,7,,11626,273,
18523723594032394,17841401475580469,nicki.entenmann,"Nicki Entenmann","Our weighted vest is still on sale!",0,"09/14/2025 14:24",,"IG story",,Lifetime,13085,11091,19,1,2,1,,12657,115,
18042844427673483,17841401475580469,nicki.entenmann,"Nicki Entenmann","A kitchen scale was the most eye opening tools  I used when I started tracking macros! You don’t have to but I think it’s great especially when you start",0,"09/14/2025 14:24",,"IG story",,Lifetime,12239,10900,14,0,3,0,,11944,60,
17947718978901158,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/14/2025 14:24",,"IG story",,Lifetime,11723,10135,13,0,,0,,11318,221,
18032915036506431,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/14/2025 14:24",,"IG story",,Lifetime,11462,10088,13,0,2,0,,11211,49,
18025846394526128,17841401475580469,nicki.entenmann,"Nicki Entenmann","Watching my kids praise God without fear is quite literally healing my inner child 🕊️✝️",45,"09/14/2025 14:44",,"IG story",,Lifetime,13133,11575,569,1,14,82,,12570,,
17878578561400138,17841401475580469,nicki.entenmann,"Nicki Entenmann","Football Sunday",14,"09/14/2025 14:47",,"IG story",,Lifetime,12643,11397,59,0,10,3,,12148,,
17887989039222130,17841401475580469,nicki.entenmann,"Nicki Entenmann","Vitamins D & laughter >",8,"09/14/2025 16:24",,"IG story",,Lifetime,12626,11469,127,0,13,11,,10314,,
18062755037522199,17841401475580469,nicki.entenmann,"Nicki Entenmann",Boyhood,10,"09/14/2025 18:19",,"IG story",,Lifetime,12753,11300,70,0,25,4,,11669,,
17855897247518191,17841401475580469,nicki.entenmann,"Nicki Entenmann",,60,"09/15/2025 09:33",,"IG story",,Lifetime,14903,12625,465,5,108,89,,12404,,1
18354283357090031,17841401475580469,nicki.entenmann,"Nicki Entenmann",,55,"09/15/2025 09:45",,"IG story",,Lifetime,13948,12181,129,3,40,28,,12432,,
18030385574710114,17841401475580469,nicki.entenmann,"Nicki Entenmann","No doom scrolling on 3
1, 2, 3!! Drop your Venmo and I’ll send a bunch of you money for coffee on me!!",0,"09/15/2025 09:50",,"IG story",,Lifetime,15003,11811,210,5,17,75,,12976,,
17965388876959608,17841401475580469,nicki.entenmann,"Nicki Entenmann","NICKIMEDI15 for 15% off on Amazon
Under $17 
(Ends tonight at midnight!) Affordable toning pads that I’ve been real impressed with",58,"09/15/2025 10:38",,"IG story",,Lifetime,14763,11979,64,5,8,18,,13543,240,
18075600922855921,17841401475580469,nicki.entenmann,"Nicki Entenmann","All under $35",0,"09/15/2025 10:40",,"IG story",,Lifetime,13839,11710,35,0,6,2,,13014,158,
18124344478433824,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/15/2025 11:05",,"IG story",,Lifetime,14287,11593,229,5,15,18,,13190,,
18355145752090826,17841401475580469,nicki.entenmann,"Nicki Entenmann","My FINAL 6 week round of 2025 starts in a week!",57,"09/15/2025 12:37",,"IG story",,Lifetime,13332,11655,43,0,8,5,,12602,,
18096286987628892,17841401475580469,nicki.entenmann,"Nicki Entenmann","NICKI60 for $60 off  Biggest and final discount!!! The reason the faster way is so effective and efficient is because it’s teaches you the foundation for YOUR body that you’ll have forever",58,"09/15/2025 12:37",,"IG story",,Lifetime,12415,11362,24,0,6,8,,11841,115,
17851756314542607,17841401475580469,nicki.entenmann,"Nicki Entenmann","Also if you’ve done the faster way before (10 years or 10 days ago) and wanna join my vip to start goal settings and slayin you can join here! VIP2025 should 
work for discount",15,"09/15/2025 12:39",,"IG story",,Lifetime,12273,11125,25,0,7,0,,11846,99,
17892443745337463,17841401475580469,nicki.entenmann,"Nicki Entenmann","Went 5/5 on this haul
1000000% worth watching all the way thru. 
These tops/jackets are  insane 
(s in everything)",60,"09/15/2025 12:58",,"IG story",,Lifetime,12660,11102,42,1,4,3,,11484,239,
18063000764074301,17841401475580469,nicki.entenmann,"Nicki Entenmann","Feels and looks like cashmere 
The video isn’t even doing it justice. It’s AMAZING $18!",53,"09/15/2025 12:58",,"IG story",,Lifetime,12549,10944,36,1,3,7,,11489,477,
18029534504721801,17841401475580469,nicki.entenmann,"Nicki Entenmann",,52,"09/15/2025 12:58",,"IG story",,Lifetime,12049,10750,39,0,1,4,,11362,305,
18120661861498754,17841401475580469,nicki.entenmann,"Nicki Entenmann","This jacket is INSANE! 
Trendy on Amazon budget 
Under $50",47,"09/15/2025 12:58",,"IG story",,Lifetime,11644,10648,23,0,1,2,,11224,118,
18296331817252496,17841401475580469,nicki.entenmann,"Nicki Entenmann","This is SOOO freaking good",50,"09/15/2025 12:59",,"IG story",,Lifetime,11475,10561,28,0,1,4,,11040,161,
17904085662251359,17841401475580469,nicki.entenmann,"Nicki Entenmann","$28!! 
It looks and feels like a designer one!! Ok I know I’m annoying but today’s items have slayed!",42,"09/15/2025 13:06",,"IG story",,Lifetime,11570,10504,30,0,1,4,,11102,131,
17899383024274571,17841401475580469,nicki.entenmann,"Nicki Entenmann",,59,"09/15/2025 13:06",,"IG story",,Lifetime,12765,10403,285,7,12,26,,11992,,
17903520678254036,17841401475580469,nicki.entenmann,"Nicki Entenmann","Waiting for dad to get home  E’s DANCE OFF",17,"09/15/2025 17:28",,"IG story",,Lifetime,18509,15726,189,0,25,21,,15349,,
18135442438449868,17841401475580469,nicki.entenmann,"Nicki Entenmann","Almost hot choc season ☕️🍪😴",0,"09/15/2025 18:28",,"IG story",,Lifetime,19155,16866,60,2,18,16,,18013,35,
18289271395284916,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment 
sneakers 
here  Gifting 2 fall sneaks this 
week since we didn’t get to them last week!",0,"09/16/2025 08:18",,"IG story",,Lifetime,30354,26378,290,13,41,3102,,27771,,
17890966392339925,17841401475580469,nicki.entenmann,"Nicki Entenmann","Consistency looks like nothing is happening until it does. Stop overestimating what you can accomplish in a month and stop underestimating what you can do in a year.  Sept 2024 Sept 2025",0,"09/16/2025 10:27",,"IG story",,Lifetime,29184,23693,427,5,24,110,,25255,,1
17859533610437358,17841401475580469,nicki.entenmann,"Nicki Entenmann",,58,"09/16/2025 10:48",,"IG story",,Lifetime,27461,22289,359,4,24,47,,23854,,
18303496342247209,17841401475580469,nicki.entenmann,"Nicki Entenmann","Your body comes with receipts. 
It’s a direct reflection of your habits 
Sorry not sorry",29,"09/16/2025 10:49",,"IG story",,Lifetime,23429,20679,171,2,15,32,,20631,,
18185484205325257,17841401475580469,nicki.entenmann,"Nicki Entenmann","Yes!! 
I needed the last
 few workouts just
 for myself but 
I’ll bring it back
 this week!",8,"09/16/2025 11:04",,"IG story",,Lifetime,22104,19615,91,0,7,8,,18211,,
18057385460390849,17841401475580469,nicki.entenmann,"Nicki Entenmann","Made a reel too cuz they’re so damn good",15,"09/16/2025 11:21",,"IG story",,Lifetime,22698,18592,51,0,10,4,,19138,579,
18040143524422488,17841401475580469,nicki.entenmann,"Nicki Entenmann","Affordable toning pads in loving! Under $20",15,"09/16/2025 11:23",,"IG story",,Lifetime,21755,17811,57,1,11,5,,18998,307,
17850643509553009,17841401475580469,nicki.entenmann,"Nicki Entenmann","Meetings 🤝🏻 spooky iced coffee",0,"09/16/2025 11:33",,"IG story",,Lifetime,20665,17451,72,0,12,4,,19371,243,
18077621605992993,17841401475580469,nicki.entenmann,"Nicki Entenmann","@hiyahealth #hiyapartner",47,"09/16/2025 12:29",,"IG story",,Lifetime,18934,16373,34,1,6,6,,17674,,
17936319318084075,17841401475580469,nicki.entenmann,"Nicki Entenmann","NICKI50 for 50% off first order  its a natural, parent and pediatrician approved solution designed to support calm, restful sleep without the grogginess
Melatonin free
No added sugar or dyes @hiyahealth #hiyapartner",47,"09/16/2025 12:29",,"IG story",,Lifetime,17521,16018,28,0,9,9,6,16835,37,
18100391263555385,17841401475580469,nicki.entenmann,"Nicki Entenmann","When kids sleep well, everything improves—focus, mood, growth, immune function, and even behavior. 
 smoother mornings, easier school days, and fewer meltdowns. @hiyahealth #hiyapartner",39,"09/16/2025 12:29",,"IG story",,Lifetime,16677,15555,26,1,6,10,,16180,27,
17910953271214688,17841401475580469,nicki.entenmann,"Nicki Entenmann","30 mins before bed
Supports sleep without melatonin  @hiyahealth #hiyapartner  Use  my link and use code
 NICKI50 to receive 50% off
 your first order!",0,"09/16/2025 12:29",,"IG story",,Lifetime,16275,15116,24,0,3,0,,15819,27,
17876471400409158,17841401475580469,nicki.entenmann,"Nicki Entenmann","Give me one of everything!",0,"09/16/2025 12:48",,"IG story",,Lifetime,16907,14779,35,0,3,0,,16032,274,
18090716701772103,17841401475580469,nicki.entenmann,"Nicki Entenmann","Sweater I shared the other day! (On Sept Amazon highlight) on major sale!!",0,"09/16/2025 12:48",,"IG story",,Lifetime,16385,14246,26,0,8,0,,15865,89,
18317140687245060,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/16/2025 12:48",,"IG story",,Lifetime,16574,14279,27,0,6,1,,16051,143,
18000758273653934,17841401475580469,nicki.entenmann,"Nicki Entenmann","My next Bible study book is on sale too!",0,"09/16/2025 12:48",,"IG story",,Lifetime,17003,13743,40,1,43,2,,16250,248,
18290115796260652,17841401475580469,nicki.entenmann,"Nicki Entenmann","We’re back 🙌🏻",15,"09/17/2025 09:07",,"IG story",,Lifetime,14673,12224,95,0,32,7,,11672,,2
18100424680721731,17841401475580469,nicki.entenmann,"Nicki Entenmann","NICKI60 for $60 off
BIGGEST. DISCOUNT. EVER.  Macros
Workouts
Accountability
Yours truly as your coach 🙌🏻
Foundation to have results. 

Everythingggggg I preach wrapped up in a bow right here",0,"09/17/2025 09:14",,"IG story",,Lifetime,13273,11516,26,0,6,2,,12186,88,
18043198106374113,17841401475580469,nicki.entenmann,"Nicki Entenmann","Linking yesterdays off the shoulder sweatshirt!
I’m in M",0,"09/17/2025 09:15",,"IG story",,Lifetime,13682,11636,54,0,2,7,,12711,352,
17862804234412949,17841401475580469,nicki.entenmann,"Nicki Entenmann","@alo 
@adidas",0,"09/17/2025 09:16",,"IG story",,Lifetime,12741,11124,39,0,3,17,,12106,79,
17948007708034697,17841401475580469,nicki.entenmann,"Nicki Entenmann",,15,"09/17/2025 09:16",,"IG story",,Lifetime,13716,11344,158,3,5,17,,12765,,
18064943510036849,17841401475580469,nicki.entenmann,"Nicki Entenmann","Oops forgot this link!
Vest is 16 lbs",7,"09/17/2025 09:19",,"IG story",,Lifetime,13712,11602,61,1,4,9,,10236,238,
18079973516308716,17841401475580469,nicki.entenmann,"Nicki Entenmann","I said I was saved, not soft. Don’t temp me 😏",8,"09/17/2025 09:22",,"IG story",,Lifetime,13676,11385,278,7,6,73,,11264,,
17882715024383330,17841401475580469,nicki.entenmann,"Nicki Entenmann",,47,"09/17/2025 10:00",,"IG story",,Lifetime,13500,11627,42,0,6,5,,11108,,
18044118032342011,17841401475580469,nicki.entenmann,"Nicki Entenmann","I use for cleaning my makeup brushes too!  @merit #meritpartner",53,"09/17/2025 10:03",,"IG story",,Lifetime,12551,11330,18,1,5,1,,11642,90,
17860528899496054,17841401475580469,nicki.entenmann,"Nicki Entenmann","@merit #meritpartner",38,"09/17/2025 10:05",,"IG story",,Lifetime,12362,11139,17,2,1,4,,11662,149,
17856134340519561,17841401475580469,nicki.entenmann,"Nicki Entenmann","Sets on sale ❤️ Enhances natural beauty 
and so easy go use  @merit #meritpartner",35,"09/17/2025 10:08",,"IG story",,Lifetime,12746,11107,26,0,16,7,,11515,189,
18138872713432860,17841401475580469,nicki.entenmann,"Nicki Entenmann",,59,"09/17/2025 12:18",,"IG story",,Lifetime,16530,14224,49,1,10,8,,14332,,
18391960081193097,17841401475580469,nicki.entenmann,"Nicki Entenmann",,46,"09/17/2025 12:33",,"IG story",,Lifetime,15367,13890,95,2,8,35,,13534,,
18119037925506139,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment
 “sneakers” here 
to enter! 
2 winners this week!  Vvvvv into the fall sneaks!",0,"09/17/2025 12:51",,"IG story",,Lifetime,16191,14176,161,4,29,1482,,15079,,
18019549646774963,17841401475580469,nicki.entenmann,"Nicki Entenmann","Dinner: 
sports mom edition  @gardencuplife 
@drinklmnt",0,"09/17/2025 17:39",,"IG story",,Lifetime,18340,15627,83,0,28,14,,16858,,
18018487856590749,17841401475580469,nicki.entenmann,"Nicki Entenmann",,25,"09/18/2025 07:48",,"IG story",,Lifetime,20881,17853,110,1,25,11,,15372,,
17853508902539545,17841401475580469,nicki.entenmann,"Nicki Entenmann","The rock paper scissors took me out 💀",60,"09/18/2025 07:50",,"IG story",,Lifetime,21247,16906,213,27,10,101,,17758,,
18095875645589748,17841401475580469,nicki.entenmann,"Nicki Entenmann","Hiding the evidence that I wear undies because that would be embarrassing",0,"09/18/2025 08:26",,"IG story",,Lifetime,20098,16747,149,0,7,70,,18163,,
18065153222354787,17841401475580469,nicki.entenmann,"Nicki Entenmann","When Ty asks me
 what I’m doing",0,"09/18/2025 08:32",,"IG story",,Lifetime,20283,16582,128,3,3,103,,18413,,
18053267765233966,17841401475580469,nicki.entenmann,"Nicki Entenmann","Code: HAIRREFRESH
$40 off 🙌🏻 1.25” is what I use! It’s a 1000/10 for me",59,"09/18/2025 09:19",,"IG story",,Lifetime,19880,16238,46,0,9,3,,17627,343,
18056641277182192,17841401475580469,nicki.entenmann,"Nicki Entenmann","5-5-5 Rule 
So it’s a commitment",40,"09/18/2025 10:53",,"IG story",,Lifetime,17437,15532,36,0,4,3,,14636,,
18051326897280124,17841401475580469,nicki.entenmann,"Nicki Entenmann","Use my link to save 20%  @kion #kionpartner",57,"09/18/2025 10:55",,"IG story",,Lifetime,16254,14925,24,1,6,2,2,15447,42,1
18104497900594921,17841401475580469,nicki.entenmann,"Nicki Entenmann","contains all 9 EAAs (BCAAs only have 3)
easy for your body to digest and absorb
contains up to 8x more EAAs than whole food protein

I take right after or during my workit!  EAAS is the only 
way you can build NEW muscle!  @kion #kionpartner",0,"09/18/2025 10:58",,"IG story",,Lifetime,15755,14504,22,0,4,3,,15122,57,
18355607149086955,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ok this set is old 
but it is on major sale 
in other colors 

 I linked a bunch 
of richhhh, yummy brown
 fall sets here!",0,"09/18/2025 11:00",https://instagram.com/stories/nicki.entenmann/3724528617754532260,"IG story",,Lifetime,17472,14151,49,0,9,4,,15263,1199,
18086351353868868,17841401475580469,nicki.entenmann,"Nicki Entenmann","Most recent order 
(Try on on reels!)",0,"09/18/2025 13:06",,"IG story",,Lifetime,14633,12485,22,0,17,0,,13697,165,
18311607226173258,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/18/2025 13:06",,"IG story",,Lifetime,13015,11464,17,0,2,0,,12555,35,
18059785487109837,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/18/2025 13:06",,"IG story",,Lifetime,12790,11326,15,0,2,0,,12383,81,
17981256020889738,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"09/18/2025 13:06",,"IG story",,Lifetime,12899,11145,15,0,4,0,,12510,33,
18021172445566822,17841401475580469,nicki.entenmann,"Nicki Entenmann","I just bought these! 
Love layering and this is perfect and budget friendly",0,"09/18/2025 13:06",,"IG story",,Lifetime,13849,11690,19,0,7,0,,13253,165,
18044433932364147,17841401475580469,nicki.entenmann,"Nicki Entenmann","My kids really know how to bring out my best qualities 
#blessed",15,"09/18/2025 16:01",,"IG story",,Lifetime,15563,13237,58,0,11,0,,13987,,
17976030461923510,17841401475580469,nicki.entenmann,"Nicki Entenmann","Said it before and I’ll say it again. 
One year to change the next 50 🙌🏻",16,"09/18/2025 17:01",,"IG story",,Lifetime,19591,16873,143,0,19,0,,17407,,
18083527621910054,17841401475580469,nicki.entenmann,"Nicki Entenmann","16 mo apart 🙌🏻 Show up messy. 
Show up tired. 
Just show up.  NICKI60 for $60 off",0,"09/18/2025 17:04",,"IG story",,Lifetime,19149,16478,131,0,17,0,,16996,117,
18083689111928725,17841401475580469,nicki.entenmann,"Nicki Entenmann","Tonight’s episode  The quiet hour of laundry folding I used to dread has turned into a quiet hour of laundry folding I still dread🙃 …..but with a faith based podcast or devotional to spend time with Him before bed. 🙏🏼 @ally_yost",0,"09/18/2025 19:32",,"IG story",,Lifetime,23209,18887,174,0,22,0,,20152,,
18117775252507306,17841401475580469,nicki.entenmann,"Nicki Entenmann","Last day 
to enter! 

Gifting 2 pairs 

Comment
 “sneakers” here",0,"09/19/2025 09:46",,"IG story",,Lifetime,24237,20871,239,0,29,0,,22594,,
17963528390967330,17841401475580469,nicki.entenmann,"Nicki Entenmann",,60,"09/19/2025 10:03",,"IG story",,Lifetime,21917,19368,95,0,20,0,,19822,,
18363236782159142,17841401475580469,nicki.entenmann,"Nicki Entenmann","LISTEN UP TO MY QUEEN WANTING TO LOSE FAT",55,"09/19/2025 10:06",,"IG story",,Lifetime,20036,18201,77,0,16,0,,18470,,
18023803910734685,17841401475580469,nicki.entenmann,"Nicki Entenmann","Anyone selling you on having your dream bod in 6 weeks in full of shit",51,"09/19/2025 10:07",,"IG story",,Lifetime,18806,17086,78,0,7,0,,17572,,
17853324171541294,17841401475580469,nicki.entenmann,"Nicki Entenmann","NICKI60 for $60 off Mondays round!  One of the most important message I’m gonna 
share here",59,"09/19/2025 10:10",,"IG story",,Lifetime,17966,16375,67,2,17,6,,16819,287,
18134573899451637,17841401475580469,nicki.entenmann,"Nicki Entenmann",,36,"09/19/2025 11:41",https://instagram.com/stories/nicki.entenmann/3725274153143082622,"IG story",,Lifetime,19027,15484,66,0,7,3,,16118,1328,
